applicationNumber,sendNumber,attachmentfileContent_raw,citations,kr_citations,has_29_1
1020140011320,952015046229667,첨부1 공개특허공보 제10-1997-0054637호(1997.07.31.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2002-0008927호(2002.02.01.: 인용발명 2) 1부.첨부3 등록특허공보 제10-1090076호(2011.12.07.: 인용발명 3) 1부.첨부4 일본 공개특허공보 특개평10-270007호(1998.10.09.: 인용발명 4) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-1997-0054637호', '날짜': '1997.07.31.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2002-0008927호', '날짜': '2002.02.01.', '국내': True}, {'인용발명번호': '3', '식별자': '등록특허공보 제10-1090076호', '날짜': '2011.12.07.', '국내': True}, {'인용발명번호': '4', '식별자': '일본 공개특허공보 특개평10-270007호', '날짜': '1998.10.09.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-1997-0054637호', '날짜': '1997.07.31.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2002-0008927호', '날짜': '2002.02.01.', '국내': True}, {'인용발명번호': '3', '식별자': '등록특허공보 제10-1090076호', '날짜': '2011.12.07.', '국내': True}]",False
1020140004107,952016005442064,첨부1 일본 공개특허공보 특개2001-332308호(2001.11.30.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2013-0025715호(2013.03.12.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2001-332308호', '날짜': '2001.11.30.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2013-0025715호', '날짜': '2013.03.12.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2013-0025715호', '날짜': '2013.03.12.', '국내': True}]",False
1020130143245,952016037231403,첨부1 일본 공개특허공보 특개2012-038529호(2012.02.23.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2012-0106539호(2012.09.26.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2013-0110048호(2013.10.08.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2012-038529호', '날짜': '2012.02.23.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2012-0106539호', '날짜': '2012.09.26.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2013-0110048호', '날짜': '2013.10.08.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2012-0106539호', '날짜': '2012.09.26.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2013-0110048호', '날짜': '2013.10.08.', '국내': True}]",False
1020130116474,952015083502741,첨부1 공개특허공보 제10-2012-0003845호(2012.01.11.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2006-114490호(2006.04.27.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0003845호', '날짜': '2012.01.11.', '국내': True}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2006-114490호', '날짜': '2006.04.27.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0003845호', '날짜': '2012.01.11.', '국내': True}]",False
1020130071842,952016052460932,첨부1 공개특허공보 제10-2012-0060724호(2012.06.12.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2007-0041122호(2007.04.18.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0060724호', '날짜': '2012.06.12.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0041122호', '날짜': '2007.04.18.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0060724호', '날짜': '2012.06.12.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0041122호', '날짜': '2007.04.18.', '국내': True}]",False
1020130054000,952019051198820,첨부1 일본 특허공보 특허 제6005618호(1994.01.19.: 인용발명 1) 1부.<BR>첨부2 일본 공개특허공보 특개2005-069576호(2005.03.17.: 인용발명 2) 1부.<BR>첨부3 공개특허공보 제10-2012-0095590호(2012.08.29.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 특허공보 특허 제6005618호', '날짜': '1994.01.19.', '국내': False}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2005-069576호', '날짜': '2005.03.17.', '국내': False}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2012-0095590호', '날짜': '2012.08.29.', '국내': True}]","[{'인용발명번호': '3', '식별자': '공개특허공보 제10-2012-0095590호', '날짜': '2012.08.29.', '국내': True}]",False
1020130048095,952015036374139,첨부1 공개특허공보 제10-2006-0112035호(2006.10.31.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2004-0017094호(2004.02.26.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2006-0112035호', '날짜': '2006.10.31.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2004-0017094호', '날짜': '2004.02.26.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2006-0112035호', '날짜': '2006.10.31.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2004-0017094호', '날짜': '2004.02.26.', '국내': True}]",False
1020130012498,952015028310039,첨부1 공개특허공보 제10-2005-0036312호(2005.04.20.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2009-0081197호(2009.07.28.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2006-0028062호(2006.03.29.: 인용발명 3) 1부.첨부4 공개특허공보 제10-2004-0043040호(2004.05.22.: 인용발명 4) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2005-0036312호', '날짜': '2005.04.20.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2009-0081197호', '날짜': '2009.07.28.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2006-0028062호', '날짜': '2006.03.29.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2004-0043040호', '날짜': '2004.05.22.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2005-0036312호', '날짜': '2005.04.20.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2009-0081197호', '날짜': '2009.07.28.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2006-0028062호', '날짜': '2006.03.29.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2004-0043040호', '날짜': '2004.05.22.', '국내': True}]",False
1020120128380,952015080492128,첨부1 일본 공개특허공보 특개2003-187762호(2003.07.04.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2009-0010410호(2009.01.30.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2003-187762호', '날짜': '2003.07.04.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2009-0010410호', '날짜': '2009.01.30.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2009-0010410호', '날짜': '2009.01.30.', '국내': True}]",False
1020120102195,952014075027642,첨부1 일본 공개특허공보 특개2009-187711호(2009.08.20.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2005-0097903호(2005.10.10.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2001-0011573호(2001.02.15.: 인용발명 3) 1부.첨부4 공개특허공보 제10-2012-0091590호(2012.08.20.: 인용발명 4) 1부.첨부5 공개특허공보 제10-2012-0060707호(2012.06.12.: 인용발명 5) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2009-187711호', '날짜': '2009.08.20.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2005-0097903호', '날짜': '2005.10.10.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2001-0011573호', '날짜': '2001.02.15.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2012-0091590호', '날짜': '2012.08.20.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2012-0060707호', '날짜': '2012.06.12.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2005-0097903호', '날짜': '2005.10.10.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2001-0011573호', '날짜': '2001.02.15.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2012-0091590호', '날짜': '2012.08.20.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2012-0060707호', '날짜': '2012.06.12.', '국내': True}]",False
1020120099355,952014075026731,첨부1 공개특허공보 제10-2012-0008316호(2012.01.30.: 인용발명 1) 1부.첨부2 등록특허공보 제10-0816218호(2008.03.24.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2004-0022715호(2004.03.18.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0008316호', '날짜': '2012.01.30.', '국내': True}, {'인용발명번호': '2', '식별자': '등록특허공보 제10-0816218호', '날짜': '2008.03.24.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2004-0022715호', '날짜': '2004.03.18.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0008316호', '날짜': '2012.01.30.', '국내': True}, {'인용발명번호': '2', '식별자': '등록특허공보 제10-0816218호', '날짜': '2008.03.24.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2004-0022715호', '날짜': '2004.03.18.', '국내': True}]",False
1020120089110,952015028911553,첨부1 공개특허공보 제10-2010-0128287호(2010.12.07.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2011-0082177호(2011.07.18.: 인용발명 2) 1부.첨부3 일본 공개특허공보 특개평11-067190호(1999.03.09.: 인용발명 3) 1부.첨부4 일본 공표특허공보 특표2010-522421호(2010.07.01.: 인용발명 4) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0128287호', '날짜': '2010.12.07.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2011-0082177호', '날짜': '2011.07.18.', '국내': True}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개평11-067190호', '날짜': '1999.03.09.', '국내': False}, {'인용발명번호': '4', '식별자': '일본 공표특허공보 특표2010-522421호', '날짜': '2010.07.01.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0128287호', '날짜': '2010.12.07.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2011-0082177호', '날짜': '2011.07.18.', '국내': True}]",False
1020120075265,952013045309652,첨부1 공개특허공보 제10-2011-0045476호(2011.05.04.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2006-099997호(2006.04.13.: 인용발명 2) 1부. 첨부3 모범명세서 1부. 첨부4 모범명세서 작성방법 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0045476호', '날짜': '2011.05.04.', '국내': True}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2006-099997호', '날짜': '2006.04.13.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0045476호', '날짜': '2011.05.04.', '국내': True}]",False
1020120075265,952014024241767,첨부1 공개특허공보 제10-2011-0045476호(2011.05.04.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2008-0013040호(2008.02.13.: 인용발명 2) 1부.첨부3 일본 공개특허공보 특개2007-165134호(2007.06.28.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0045476호', '날짜': '2011.05.04.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0013040호', '날짜': '2008.02.13.', '국내': True}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개2007-165134호', '날짜': '2007.06.28.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0045476호', '날짜': '2011.05.04.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0013040호', '날짜': '2008.02.13.', '국내': True}]",False
1020120065678,952016005438553,첨부1 공개특허공보 제10-2012-0040656호(2012.04.27.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2006-0004441호(2006.01.12.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0040656호', '날짜': '2012.04.27.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2006-0004441호', '날짜': '2006.01.12.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0040656호', '날짜': '2012.04.27.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2006-0004441호', '날짜': '2006.01.12.', '국내': True}]",False
1020120044782,952016005480156,첨부1 공개특허공보 제10-2011-0047612호(2011.05.09.: 인용발명 1) 1부.첨부2 미국 특허출원공개공보 US2011/0311851호(2011.12.22.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2011-0114411호(2011.10.19.: 인용발명 3) 1부.첨부4 공개특허공보 제10-2012-0024412호(2012.03.14.: 인용발명 4) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0047612호', '날짜': '2011.05.09.', '국내': True}, {'인용발명번호': '2', '식별자': '미국 특허출원공개공보 US2011/0311851호', '날짜': '2011.12.22.', '국내': False}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2011-0114411호', '날짜': '2011.10.19.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2012-0024412호', '날짜': '2012.03.14.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0047612호', '날짜': '2011.05.09.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2011-0114411호', '날짜': '2011.10.19.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2012-0024412호', '날짜': '2012.03.14.', '국내': True}]",False
1020120044601,952014037786293,첨부1 국제공개공보 WO2011/007535(2011.01.20.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2004-079542호(2004.03.11.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2008-0105502호(2008.12.04.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '국제공개공보 WO2011/007535', '날짜': '2011.01.20.', '국내': False}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2004-079542호', '날짜': '2004.03.11.', '국내': False}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2008-0105502호', '날짜': '2008.12.04.', '국내': True}]","[{'인용발명번호': '3', '식별자': '공개특허공보 제10-2008-0105502호', '날짜': '2008.12.04.', '국내': True}]",False
1020120005273,952018026986286,첨부1 일본 공개특허공보 특개2009-038004호(2009.02.19.: 인용발명 1) 1부.<BR>첨부2 공개특허공보 제10-2003-0019457호(2003.03.06.: 인용발명 2) 1부.<BR>첨부3 일본 공개특허공보 특개평07-105946호(1995.04.21.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2009-038004호', '날짜': '2009.02.19.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2003-0019457호', '날짜': '2003.03.06.', '국내': True}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개평07-105946호', '날짜': '1995.04.21.', '국내': False}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2003-0019457호', '날짜': '2003.03.06.', '국내': True}]",False
1020110092151,952012077553916,첨부1 일본 공개특허공보 특개평09-120836호(1997.05.06.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2009-099383호(2009.05.07.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2010-0068080호(2010.06.22.: 인용발명 3) 1부.첨부4 일본 공개특허공보 특개2000-090903호(2000.03.31.: 인용발명 4) 1부.첨부5 공개특허공보 제10-2000-0033228호(2000.06.15.: 인용발명 5) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개평09-120836호', '날짜': '1997.05.06.', '국내': False}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2009-099383호', '날짜': '2009.05.07.', '국내': False}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2010-0068080호', '날짜': '2010.06.22.', '국내': True}, {'인용발명번호': '4', '식별자': '일본 공개특허공보 특개2000-090903호', '날짜': '2000.03.31.', '국내': False}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2000-0033228호', '날짜': '2000.06.15.', '국내': True}]","[{'인용발명번호': '3', '식별자': '공개특허공보 제10-2010-0068080호', '날짜': '2010.06.22.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2000-0033228호', '날짜': '2000.06.15.', '국내': True}]",False
1020110014658,952012042122864,첨부1 공개특허공보 제10-2001-0013393호(2001.02.26.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2005-142115호(2005.06.02.: 인용발명 2) 1부.첨부3 일본 공개특허공보 특개평04-349347호(1992.12.03.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2001-0013393호', '날짜': '2001.02.26.', '국내': True}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2005-142115호', '날짜': '2005.06.02.', '국내': False}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개평04-349347호', '날짜': '1992.12.03.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2001-0013393호', '날짜': '2001.02.26.', '국내': True}]",False
1020100128270,952012037237146,첨부1 공개특허공보 제10-2007-0071242호(2007.07.04.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2009-301892호(2009.12.24.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2007-0071242호', '날짜': '2007.07.04.', '국내': True}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2009-301892호', '날짜': '2009.12.24.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2007-0071242호', '날짜': '2007.07.04.', '국내': True}]",False
1020100112856,952012020469437,첨부1 공개특허공보 제10-2005-0020357호(2005.03.04.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2007-0102768호(2007.10.22.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2005-0020357호', '날짜': '2005.03.04.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0102768호', '날짜': '2007.10.22.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2005-0020357호', '날짜': '2005.03.04.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0102768호', '날짜': '2007.10.22.', '국내': True}]",False
1020100090920,952012018296645,첨부1 일본 공개특허공보 특개2002-231201호(2002.08.16.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2007-0097153호(2007.10.04.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2002-231201호', '날짜': '2002.08.16.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0097153호', '날짜': '2007.10.04.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0097153호', '날짜': '2007.10.04.', '국내': True}]",False
1020100088021,952012018297747,첨부1 일본 공개특허공보 특개2009-252395호(2009.10.29.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2001-0017098호(2001.03.05.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2009-252395호', '날짜': '2009.10.29.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2001-0017098호', '날짜': '2001.03.05.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2001-0017098호', '날짜': '2001.03.05.', '국내': True}]",False
1020130148929,952015064382612,첨부1 일본 공개특허공보 특개2006-252802호(2006.09.21.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2010-0093986호(2010.08.26.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2006-252802호', '날짜': '2006.09.21.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2010-0093986호', '날짜': '2010.08.26.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2010-0093986호', '날짜': '2010.08.26.', '국내': True}]",False
